time,tokenPriceA,tokenPriceB,close,cumFees,cumIL
2020-10-04 01:49:28.550,6668.27491387372,0.6478295802832456,10293.254764560459,0.0,-0.002310345780630163
2020-10-04 07:49:28.550,6687.530732546645,0.6535831320210371,10232.104234188515,0.0,-0.0021128005055577326
2020-10-04 13:49:28.550,6627.423689977928,0.6348978343400945,10438.567170206834,0.0,-0.0028096917422941736
2020-10-04 19:49:28.550,6496.467760541824,0.6259117791071903,10379.206746689573,0.0,-0.0026007009105217804
2020-10-05 01:49:28.550,6585.599715102777,0.6266497649509356,10509.219157879052,0.0,-0.003067242100098455
2020-10-05 07:49:28.550,6762.049970140936,0.661030799481008,10229.55356308661,0.0,-0.002104726361210729
2020-10-05 13:49:28.550,6768.669523935491,0.6527193922419052,10369.953159637313,0.0,-0.002568739603284298
2020-10-05 19:49:28.550,6792.279907774797,0.6631398087072516,10242.606187397962,0.0,-0.00214618501228947
2020-10-06 01:49:28.550,6892.267011198762,0.6617305075894375,10415.519508547402,0.0,-0.002727737168871869
2020-10-06 07:49:28.550,6885.621377390661,0.6507426185777814,10581.174769895055,0.0,-0.0033391677935705744
2020-10-06 13:49:28.550,6935.475192688409,0.6503035125842609,10664.981902261781,0.0,-0.00366782635726981
2020-10-06 19:49:28.550,6848.402506178623,0.6434905411509556,10642.584573083981,0.0,-0.003578752406912078
2020-10-07 01:49:28.550,7001.229246633728,0.6499492557111005,10771.962864968249,0.0,-0.004105515989886843
2020-10-07 07:49:28.550,7060.38110666683,0.6511464162984617,10843.000790517459,0.0,-0.004407084310137144
2020-10-07 13:49:28.550,7226.02602692557,0.6709750363860766,10769.440940523666,0.0,-0.004094968533691512
2020-10-07 19:49:28.550,7263.662809872954,0.676173279223617,10742.30974967408,0.0,-0.003982192767984727
2020-10-08 01:49:28.550,7369.067087117771,0.6707851247830913,10985.734201396717,0.0,-0.005038487831318661
2020-10-08 07:49:28.550,7268.732970462561,0.6600038601145762,11013.167361173788,0.0,-0.0051636395302162574
2020-10-08 13:49:28.550,7274.622090615039,0.6627471436395952,10976.46690812599,0.0,-0.004996482523663137
2020-10-08 19:49:28.550,7115.736149137456,0.6427467093071743,11070.824706061285,0.0,-0.0054305684419022615
2020-10-09 01:49:28.550,7386.9788957321925,0.6530609478123752,11311.316226268173,0.0,-0.006598869267962826
2020-10-09 07:49:28.550,7054.623655699523,0.6489417164625475,10870.966493193026,0.0,-0.004528143988795308
2020-10-09 13:49:28.550,6774.300163724198,0.6149163212718451,11016.62117166245,0.0,-0.005179481158520072
2020-10-09 19:49:28.550,6508.313231658969,0.5988814904981087,10867.44762514834,0.0,-0.004512839325842788
2020-10-10 01:49:28.550,6583.909110717524,0.5959154229493523,11048.39522046923,0.0,-0.005326106813537734
2020-10-10 07:49:28.550,6714.956038931804,0.6096238610807356,11014.916684900738,0.0,-0.0051716607992632335
2020-10-10 13:49:28.550,6757.467315136631,0.6229357981566125,10847.774899328766,0.0,-0.0044276579463690124
2020-10-10 19:49:28.550,6782.397513314024,0.6196327890008264,10945.833780440851,0.0,-0.004858620521844159
2020-10-11 01:49:28.550,6831.615639158665,0.6206326685484148,11007.50248151937,0.0,-0.0051376974980659185
2020-10-11 07:49:28.550,6830.529491322997,0.6137625005221694,11128.945619049391,0.0,-0.005704900394827517
2020-10-11 13:49:28.550,6761.980292783397,0.6156420975244496,10983.622335077323,0.0,-0.005028903348808678
2020-10-11 19:49:28.550,6866.820200912026,0.6200581401993159,11074.477949285056,0.0,-0.005447657412453455
2020-10-12 01:49:28.550,6865.68155467036,0.6249959039073733,10985.162481461446,0.0,-0.0050358924332788435
2020-10-12 07:49:28.550,6793.2783647779115,0.6265216832395537,10842.846379477129,0.0,-0.004406419528196759
2020-10-12 13:49:28.550,6867.786908629513,0.6332288441138634,10845.6634161071,0.0,-0.0044185539536623075
2020-10-12 19:49:28.550,6843.856012892991,0.6238017685766659,10971.203285474292,0.0,-0.004972686004698357
2020-10-13 01:49:28.550,6687.660604797152,0.6121008560861882,10925.749471350977,0.0,-0.004769060534265845
2020-10-13 07:49:28.550,6767.261549380337,0.6369776798487295,10624.016764586535,0.0,-0.003505591224101101
2020-10-13 13:49:28.550,6695.317849318484,0.6382663536749151,10489.84927807831,0.0,-0.0029956915513351667
2020-10-13 19:49:28.550,7009.892518806299,0.6721398935961416,10429.216574694534,0.0,-0.002776318855231774
2020-10-14 01:49:28.550,7022.0470484250245,0.6812036853146167,10308.292805523892,0.0,-0.002360084518578276
2020-10-14 07:49:28.550,7128.582877462236,0.6754325920807608,10554.099640797136,0.0,-0.003235723506553545
2020-10-14 13:49:28.550,7173.697261999542,0.6800670506330816,10548.514672665691,0.0,-0.0032145535639608314
2020-10-14 19:49:28.550,7116.788288343848,0.6786463407892251,10486.740825961646,0.0,-0.0029842750476636315
2020-10-15 01:49:28.550,7209.055432719102,0.696193110111108,10354.965207237663,0.0,-0.0025173289621975847
2020-10-15 07:49:28.550,7215.187965144693,0.6843343695664019,10543.366351329507,0.0,-0.0031950899057084925
2020-10-15 13:49:28.550,7296.581748065566,0.7102450482633564,10273.32998083785,0.0,-0.0022451453727959647
2020-10-15 19:49:28.550,7313.00286623673,0.7063996408517613,10352.50082717889,0.0,-0.0025089181747415257
2020-10-16 01:49:28.550,7351.042898076754,0.7112579339856919,10335.270155629127,0.0,-0.0024504463750966154
2020-10-16 07:49:28.550,7124.5028901270625,0.6887090961088315,10344.720187928564,0.0,-0.0024824420237931077
2020-10-16 13:49:28.550,7075.05584948422,0.6661713617969598,10620.474333210084,0.0,-0.0034917039278339335
2020-10-16 19:49:28.550,7040.317077631561,0.6591362088995018,10681.126271891695,0.0,-0.0037325874641864765
2020-10-17 01:49:28.550,7113.571578612257,0.6653922798794965,10690.79367722832,0.0,-0.0037715884989795168
2020-10-17 07:49:28.550,6991.975878267683,0.6546112539981246,10681.111630090787,0.0,-0.0037325285206306624
2020-10-17 13:49:28.550,7000.736402529004,0.6489267026476734,10788.177422758894,0.0,-0.004173591404093346
2020-10-17 19:49:28.550,6892.690237957678,0.6472418862400916,10649.326603378793,0.0,-0.0036054709043729094
2020-10-18 01:49:28.550,6919.286529518661,0.6465508823577457,10701.843765623573,0.0,-0.0038163700261446554
2020-10-18 07:49:28.550,6956.59300250078,0.6517203214910329,10674.199918433105,0.0,-0.0037047465039498073
2020-10-18 13:49:28.550,6850.007422083205,0.6386811221138237,10725.238597019968,0.0,-0.0039118886969240485
2020-10-18 19:49:28.550,6759.30810484968,0.6246860409416091,10820.328391940951,0.0,-0.0043099040136146405
2020-10-19 01:49:28.550,6817.546726841769,0.6405312801051377,10643.58125605158,0.0,-0.003582697098426846
2020-10-19 07:49:28.550,6948.503793040295,0.65234922173297,10651.509286056245,0.0,-0.003614138285326085
2020-10-19 13:49:28.550,6975.275961601687,0.6487767244860163,10751.427568749088,0.0,-0.004019950425536045
2020-10-19 19:49:28.550,6962.743109868982,0.6392606396887627,10891.868946067036,0.0,-0.0046194801154521015
2020-10-20 01:49:28.550,7001.4227795978,0.6416825486785045,10911.03816679554,0.0,-0.004703878853425714
2020-10-20 07:49:28.550,7039.590680479814,0.641393005986518,10975.471535821183,0.0,-0.00499197908090232
2020-10-20 13:49:28.550,7080.285786621505,0.6505358767692517,10883.774499546806,0.0,-0.0045840242035746215
2020-10-20 19:49:28.550,7263.827825487884,0.6833686565558291,10629.442477062821,0.0,-0.003526905449013795
2020-10-21 01:49:28.550,7269.696252265045,0.6784341292592024,10715.404692571983,0.0,-0.0038716208811561126
2020-10-21 07:49:28.550,7293.372624414653,0.6781977340502658,10754.050416620961,0.0,-0.004030838570664441
2020-10-21 13:49:28.550,7283.906927179911,0.6795522308278579,10718.685918088095,0.0,-0.0038850379948895952
2020-10-21 19:49:28.550,7363.531695602127,0.6837222781141669,10769.770024039755,0.0,-0.004096344239536198
2020-10-22 01:49:28.550,7341.578415983024,0.6828903129505597,10750.74324053934,0.0,-0.004017111556875008
2020-10-22 07:49:28.550,7288.5099335412215,0.6844654441006532,10648.470271743066,0.0,-0.0036020727634554772
2020-10-22 13:49:28.550,7195.479444206994,0.6719896286116568,10707.723955610729,0.0,-0.0038402877967884663
2020-10-22 19:49:28.550,6987.689408856536,0.6483796728322256,10777.156813589168,0.0,-0.004127273161379064
2020-10-23 01:49:28.550,7012.691236366466,0.6467784783480003,10842.49317367248,0.0,-0.004404899031053566
2020-10-23 07:49:28.550,6869.03690464146,0.6309525722626923,10886.772170542145,0.0,-0.004597142160737255
2020-10-23 13:49:28.550,6963.166443111924,0.6589191547256089,10567.558088384254,0.0,-0.003286974731456782
2020-10-23 19:49:28.550,7054.253040305917,0.6644068795557142,10617.369051059592,0.0,-0.003479549047051833
2020-10-24 01:49:28.550,7118.541436909266,0.6800069919359863,10468.33565143604,0.0,-0.002917052541260734
2020-10-24 07:49:28.550,7040.140216694379,0.6682786062337537,10534.738282841041,0.0,-0.0031625810635252938
2020-10-24 13:49:28.550,7018.432834909803,0.6697552144506057,10479.101444050662,0.0,-0.002956295275937326
2020-10-24 19:49:28.550,6992.073581261834,0.6613217163823043,10572.877629833914,0.0,-0.0033073241260144215
2020-10-25 01:49:28.550,6959.6987014394645,0.6569694193674891,10593.641798639666,0.0,-0.0033872521753337548
2020-10-25 07:49:28.550,6956.09037417476,0.6627986343495296,10495.028223770354,0.0,-0.0030147529177055876
2020-10-25 13:49:28.550,6909.619502073276,0.6501509816508381,10627.715249354294,0.0,-0.0035201144876201296
2020-10-25 19:49:28.550,6774.676824175618,0.6402262714339229,10581.691390142878,0.0,-0.0033411547102235595
2020-10-26 01:49:28.550,6695.26342037284,0.627131462465851,10676.012640232373,0.0,-0.003712024633987787
2020-10-26 07:49:28.550,6689.12601313065,0.6302285241058976,10613.810320027142,0.0,-0.00346564072370803
2020-10-26 13:49:28.550,6726.482593063796,0.6344138325434259,10602.673283614708,0.0,-0.0034222631599977182
2020-10-26 19:49:28.550,6858.618145748841,0.6376442220303098,10756.183321022587,0.0,-0.0040397016143916
2020-10-27 01:49:28.550,6808.682249915606,0.6419995915223395,10605.430813079709,0.0,-0.003432982451271438
2020-10-27 07:49:28.550,6709.749019230102,0.6277616387438194,10688.370561566371,0.0,-0.003761797429140845
2020-10-27 13:49:28.550,6721.928807143413,0.6280787416432051,10702.36637775262,0.0,-0.0038184932949414385
2020-10-27 19:49:28.550,6864.388577926409,0.6381943166170054,10755.953788986624,0.0,-0.004038747441697299
2020-10-28 01:49:28.550,6949.199568576179,0.6452473483657483,10769.822744993498,0.0,-0.004096564652374846
2020-10-28 07:49:28.550,6979.869066164567,0.652659478072547,10694.503490208584,0.0,-0.003786598830967436
2020-10-28 13:49:28.550,6912.7151131156,0.6569291395601059,10522.771326211081,0.0,-0.003117721279818464
2020-10-28 19:49:28.550,7057.499736602367,0.6711809079666476,10515.048406223541,0.0,-0.0030889127773722214
2020-10-29 01:49:28.550,6939.014300062572,0.654654568984126,10599.504882140109,0.0,-0.0034099637765596658
2020-10-29 07:49:28.550,6992.756992308505,0.6547981956392988,10679.255133684768,0.0,-0.003725057897052242
2020-10-29 13:49:28.550,7066.343329888077,0.6612777306738675,10685.89338807342,0.0,-0.0037517986682400473
2020-10-29 19:49:28.550,7173.1337711609385,0.6759957542713977,10611.211277343438,0.0,-0.003455497585179268
2020-10-30 01:49:28.550,7194.8796420166345,0.6805463536258263,10572.210994421812,0.0,-0.0033047711249878375
2020-10-30 07:49:28.550,7118.091058413261,0.6612788948445313,10764.128590686001,0.0,-0.0040727865433024535
2020-10-30 13:49:28.550,7103.0303789880345,0.647567207629392,10968.792575199634,0.0,-0.004961802254627168
2020-10-30 19:49:28.550,6968.402462537023,0.6388455715617138,10907.80428437839,0.0,-0.004689598121374483
2020-10-31 01:49:28.550,7049.438128164994,0.6474623915346785,10887.795523467747,0.0,-0.00460162381784579
2020-10-31 07:49:28.550,6938.3944687318035,0.6222576455534501,11150.356316732175,0.0,-0.00580726994785441
2020-10-31 13:49:28.550,6828.622023442033,0.6165952873246825,11074.723021433449,0.0,-0.0054488045452595335
2020-10-31 19:49:28.550,6769.263527854336,0.6091322010613841,11112.962861032816,0.0,-0.005628940975663577
2020-11-01 01:49:28.550,6761.14979676414,0.5922571326578256,11415.902694869475,0.0,-0.007133413053020621
2020-11-01 07:49:28.550,6778.942337560945,0.5979102667764472,11337.725264542956,0.0,-0.006732376096064141
2020-11-01 13:49:28.550,6786.910385005025,0.595067824121826,11405.271987308066,0.0,-0.007078373134533966
2020-11-01 19:49:28.550,6918.5965473228625,0.6121394511509374,11302.32095695613,0.0,-0.006553624689138782
2020-11-02 01:49:28.550,6981.406380353514,0.6116477494324496,11414.096408973284,0.0,-0.007124049961477086
2020-11-02 07:49:28.550,6837.017630111329,0.6022008666316151,11353.383910511282,0.0,-0.0068120082878565524
2020-11-02 13:49:28.550,6805.66361741737,0.5957212753400647,11424.241334225286,0.0,-0.007176696370951308
2020-11-02 19:49:28.550,6821.020118677078,0.5984554164014606,11397.708052660262,0.0,-0.007039307651480309
2020-11-03 01:49:28.550,6885.160288155293,0.6061023895818062,11359.731303659539,0.0,-0.006844387643666128
2020-11-03 07:49:28.550,6969.723134307611,0.6080255101585815,11462.879464530706,0.0,-0.007378514658299529
2020-11-03 13:49:28.550,6983.697603328626,0.6034089370815895,11573.739091610987,0.0,-0.007968872931117588
2020-11-03 19:49:28.550,7045.893181639774,0.6145994672578913,11464.203203878236,0.0,-0.007385465454807227
2020-11-04 01:49:28.550,7092.303438751801,0.6216126563955126,11409.522257602155,0.0,-0.007100359713266058
2020-11-04 07:49:28.550,7039.967671726031,0.6192941076361513,11367.729136964701,0.0,-0.006885267799296768
2020-11-04 13:49:28.550,7054.9850436709485,0.6198097331083762,11382.50122064049,0.0,-0.006961012256782473
2020-11-04 19:49:28.550,7085.462300189025,0.6165137769455327,11492.78826386228,0.0,-0.007536147979308794
2020-11-05 01:49:28.550,7120.45234196361,0.6231712507622537,11426.156667615813,0.0,-0.007186651962582835
2020-11-05 07:49:28.550,7178.328011533586,0.6230191486028412,11521.84170844737,0.0,-0.007690439624564949
2020-11-05 13:49:28.550,7317.79675086593,0.6465812092164576,11317.676181362911,0.0,-0.006630929258656826
2020-11-05 19:49:28.550,7442.7910426691315,0.6535616334995119,11388.047677793635,0.0,-0.006989531560934514
2020-11-06 01:49:28.550,7362.745140110029,0.6461273490859349,11395.19190841554,0.0,-0.007026330314137574
2020-11-06 07:49:28.550,7427.3689246459635,0.6530179079525146,11373.91307986313,0.0,-0.006916938637785752
2020-11-06 13:49:28.550,7417.281385440046,0.6476207312753327,11453.125305043124,0.0,-0.007327371096254254
2020-11-06 19:49:28.550,7259.962629291427,0.6290125315546963,11541.841004895992,0.0,-0.007797310449548567
2020-11-07 01:49:28.550,7279.876606923691,0.6433194317634554,11316.11489951147,0.0,-0.006623053564612569
2020-11-07 07:49:28.550,7265.969462438089,0.6396029477141835,11360.125040707288,0.0,-0.0068463980657331724
2020-11-07 13:49:28.550,7314.119326113255,0.6449243342327217,11341.050318429987,0.0,-0.006749256379073976
2020-11-07 19:49:28.550,7330.192068864287,0.6499678720013219,11277.77600190272,0.0,-0.00643076544615484
2020-11-08 01:49:28.550,7374.567103258228,0.6491100891196748,11361.042182012052,0.0,-0.006851081845588247
2020-11-08 07:49:28.550,7387.905077760217,0.6505178292117103,11356.960172348838,0.0,-0.006830244480044212
2020-11-08 13:49:28.550,7354.885576085779,0.6470111043410115,11367.479671893449,0.0,-0.006883991310492443
2020-11-08 19:49:28.550,7330.2843827005745,0.6423052946579837,11412.46140062386,0.0,-0.007115578637283071
2020-11-09 01:49:28.550,7332.842146678168,0.6395229533990403,11466.112526070237,0.0,-0.007395495318543999
2020-11-09 07:49:28.550,7350.0693269034155,0.6407040008704042,11471.864257002073,0.0,-0.007425739997091174
2020-11-09 13:49:28.550,7183.074464460899,0.6253528194750033,11486.43492243505,0.0,-0.007502560611396314
2020-11-09 19:49:28.550,7201.450678842694,0.628840063412731,11451.95908759413,0.0,-0.007321265094540119
2020-11-10 01:49:28.550,7338.4526637291865,0.6421438212411527,11428.051506507109,0.0,-0.00719650605070854
2020-11-10 07:49:28.550,7383.464806345479,0.6351015856436332,11625.64379187123,0.0,-0.00825091809422207
2020-11-10 13:49:28.550,7524.842628873039,0.6430028140779438,11702.658937291819,0.0,-0.008675866263318954
2020-11-10 19:49:28.550,7355.152840506838,0.6250283136005454,11767.71144676096,0.0,-0.009040690805368179
2020-11-11 01:49:28.550,7468.411582192918,0.6302412481708086,11850.083763747596,0.0,-0.009510190410735975
2020-11-11 07:49:28.550,7655.7476489216215,0.6420454589757482,11923.996255864493,0.0,-0.00993847479789145
2020-11-11 13:49:28.550,7750.97338593985,0.6448361696607057,12020.066104570702,0.0,-0.010504780552364479
2020-11-11 19:49:28.550,7754.689997600533,0.647015710160633,11985.31948424451,0.0,-0.010298720511803583
2020-11-12 01:49:28.550,7721.164993478188,0.6294985092648376,12265.581061495097,0.0,-0.011999290113551941
2020-11-12 07:49:28.550,7443.123773331798,0.5756624413307084,12929.667178088222,0.0,-0.01634690901849467
2020-11-12 13:49:28.550,7397.612022467144,0.5698294453713323,12982.15120779947,0.0,-0.0167075700355378
2020-11-12 19:49:28.550,7432.094488500694,0.5788815309566934,12838.714125527516,0.0,-0.015727437152633583
2020-11-13 01:49:28.550,7503.834580667153,0.5786621707180044,12967.556823969313,0.0,-0.01660704851444128
2020-11-13 07:49:28.550,7290.77501687023,0.5614980778895718,12984.505742696567,0.0,-0.01672380393282835
2020-11-13 13:49:28.550,7811.737524667796,0.5919785802674054,13195.98003214765,0.0,-0.018200197394388606
2020-11-13 19:49:28.550,7879.022819113815,0.5990942880336864,13151.557236464232,0.0,-0.017887111301248648
2020-11-14 01:49:28.550,8049.388569594295,0.5936116082895011,13560.025540586554,0.0,-0.02082133516281648
2020-11-14 07:49:28.550,8090.601199604328,0.5953660358348983,13589.289130775915,0.0,-0.021036110254113893
2020-11-14 13:49:28.550,8087.847139259858,0.6140593481009615,13171.116381946329,0.0,-0.018024772295695213
2020-11-14 19:49:28.550,8122.54392560333,0.611509105461971,13282.784921848495,0.0,-0.018816365548239067
2020-11-15 01:49:28.550,8137.5209358676175,0.6033345680709588,13487.576158425181,0.0,-0.020292127513829805
2020-11-15 07:49:28.550,7914.302454165946,0.5382793071845909,14702.966189729288,4.763493362316062e-05,-0.029588641796470583
2020-11-15 13:49:28.550,7885.258761857152,0.5285386863551403,14918.981269346139,0.0001152382238661548,-0.03132010199600421
2020-11-15 19:49:28.550,8049.787455502614,0.5379844698407084,14962.862139656323,0.00013846552085984787,-0.03167423892403942
2020-11-16 01:49:28.550,8011.287599220273,0.5280955312284156,15170.14843997075,0.00016926838785860017,-0.03335748472793687
2020-11-16 07:49:28.550,7948.779547439732,0.5154376296906394,15421.418789719544,0.00020563144125100585,-0.03541935131063534
2020-11-16 13:49:28.550,7899.559888960549,0.5089761778595627,15520.490413090029,0.00022589729537743588,-0.036238300705799587
2020-11-16 19:49:28.550,7963.7900546280525,0.5183913436429536,15362.505860269881,0.00023394513309530623,-0.034933927069764725
2020-11-17 01:49:28.550,8121.784116670378,0.532377482050514,15255.686783348496,0.0002728413647621533,-0.0340568562498047
2020-11-17 07:49:28.550,8153.467799784608,0.5309937105146173,15355.111818335103,0.00033666395537761183,-0.0348730867401682
