time,tokenAPrice,tokenBPrice,close,cumFees,cumIL,fees
2021-01-15 02:00:06,1226.6001992838078,1603.4831205451578,0.7649598449572602,0.0,-1.0812593986830876e-07,0.0
2021-01-15 03:00:06,1235.4716634562983,1611.8847721518616,0.7664764161813795,6.497350043607468e-06,-1.379515406352283e-07,6.497350043607468e-06
2021-01-15 04:00:06,1227.7755017368245,1579.3517229615802,0.7773920678254717,2.965955645061414e-05,-2.884669221114855e-05,2.3162206407006673e-05
2021-01-15 05:00:06,1233.170168161431,1587.863145658544,0.776622451080311,3.275047816310924e-05,-2.5207758896028665e-05,3.0909217124951046e-06
2021-01-15 06:00:06,1214.707840581204,1561.1876838951798,0.778066502260955,4.36163119434755e-05,-3.2233959218697095e-05,1.086583378036626e-05
2021-01-15 07:00:06,1211.8243917084048,1567.3348583593995,0.7731751675432501,4.974170486011005e-05,-1.188813171137948e-05,6.1253929166345445e-06
2021-01-15 08:00:06,1188.3675998721762,1537.2396242387774,0.7730529327596806,5.9803647115159326e-05,-1.1505789797805477e-05,1.0061942255049279e-05
2021-01-15 09:00:06,1193.9921359291875,1541.1380032666664,0.7747470592499486,7.451263494651639e-05,-1.735522685808455e-05,1.4708987831357073e-05
2021-01-15 10:00:06,1233.512839572779,1565.1352483994096,0.7881190081395424,0.00010897189005008623,-0.0001043611366425,3.4459255103569836e-05
2021-01-15 11:00:06,1220.7099180664395,1566.21070208393,0.7794033819601779,0.00012129119706918623,-3.94940037704572e-05,1.2319307019100005e-05
2021-01-15 12:00:06,1228.243116515318,1579.437709441176,0.7776458097545899,0.00012833614999868624,-3.0099366418401274e-05,7.044952929500007e-06
2021-01-15 13:00:06,1233.1544137753567,1556.168655640444,0.7924297982135168,0.00015833774959388624,-0.0001474766434653,3.00015995952e-05
2021-01-15 14:00:06,1223.9674978440964,1548.0924785852771,0.7906294454467074,0.00016636265060098623,-0.0001285948963004,8.024901007099987e-06
2021-01-15 15:00:06,1219.4446945170755,1534.447726163191,0.794712438700167,0.00017603691056608623,-0.000173205599571,9.6742599651e-06
2021-01-15 16:00:06,1217.881172895664,1535.73660445389,0.7930273781087248,0.00017836912597758622,-0.0001540196151188,2.3322154114999887e-06
2021-01-15 17:00:06,1197.4545300093532,1506.5121712989344,0.7948522108366987,0.00019148569454368624,-0.0001748456920929,1.3116568566100018e-05
2021-01-15 18:00:06,1133.213466752807,1385.1400408556417,0.818121946754776,0.00023607956888388622,-0.0005485145559585,4.4593874340199984e-05
