time,tokenAPrice,tokenBPrice,close,cumFees,cumIL,fees
2021-01-15 02:01:41,1229.863328143585,6.911270241205743,177.95040350339747,0.0,-0.0001187557067896,0.0
2021-01-15 03:01:41,1236.3813466652362,7.167660874998127,172.49439785550112,6.268091624352139e-05,-0.0004797573354591,6.268091624352139e-05
2021-01-15 04:01:41,1220.2251734043227,6.9357971121528585,175.93149765962042,0.00010144470954909064,-0.0002229278489332,3.876379330556925e-05
2021-01-15 05:01:41,1233.5561597866715,7.066439022620532,174.5654573453345,0.00014375650636899064,-0.0003127864361102,4.23117968199e-05
2021-01-15 06:01:41,1214.2949084616885,6.851418081997952,177.23263913090327,0.00015714650924449064,-0.0001519355085549,1.3390002875500001e-05
2021-01-15 07:01:41,1211.7669560820475,6.870610885962551,176.36960907767707,0.00016226487441749063,-0.0001974491914057,5.118365172999994e-06
2021-01-15 08:01:41,1184.2783260934905,6.816661112558401,173.7329033288281,0.00019181702641559063,-0.000375401370615,2.9552151998099997e-05
2021-01-15 09:01:41,1193.747417513796,6.905404737732686,172.87146269513957,0.00020887515826979063,-0.0004465530714781,1.70581318542e-05
2021-01-15 10:01:41,1240.2177539916754,7.26561168978765,170.69694981564902,0.00023860313810039063,-0.0006555759688853,2.9727979830599993e-05
2021-01-15 11:01:41,1214.8889006739028,7.215587338912111,168.37006380925752,0.0002683310667385906,-0.0009273315122609,2.9727928638199983e-05
2021-01-15 12:01:41,1228.6779974604335,7.279472469487083,168.78668098692697,0.0002811892982964906,-0.0008749376817851,1.2858231557900002e-05
2021-01-15 13:01:41,1232.796015094163,7.214635689863298,170.8743265895276,0.0003156477784996906,-0.000636922131842,3.445848020320003e-05
2021-01-15 14:01:41,1224.0148737887248,7.118142101892958,171.95707198135554,0.0003216351114902906,-0.0005292630580686,5.987332990599987e-06
2021-01-15 15:01:41,1219.428817445975,7.008816021147672,173.98499457919817,0.0003329958804957906,-0.0003558077751997,1.1360769005499985e-05
2021-01-15 16:01:41,1218.836455701908,7.289974198407273,167.19352120178996,0.0003666267039952906,-0.0010842697136619,3.3630823499500024e-05
2021-01-15 17:01:41,1194.43747790132,7.028834229661623,169.9339376735908,0.0003994305748938906,-0.0007391197984445,3.280387089860001e-05
2021-01-15 18:01:41,1122.4261456892589,6.563954780689457,170.9984579709982,0.0004222918953894906,-0.0006240390457078,2.28613204956e-05
2021-01-15 19:01:41,1157.2734304399437,7.112822594721367,162.7024173636483,0.0005695121892217907,-0.0018094782135257,0.0001472202938323
2021-01-15 20:01:41,1152.9247415626462,7.074883472312657,162.9602446562664,0.0005867084855896907,-0.0017622695537479,1.7196296367899978e-05
2021-01-15 21:01:41,1140.491404315541,7.0264001923062445,162.31517891115206,0.0006163693148227906,-0.0018816937237285,2.9660829233099976e-05
2021-01-15 22:01:41,1131.6762324958124,6.929925023583762,163.30281044088034,0.0006280987669057906,-0.0017006189040081,1.1729452082999978e-05
2021-01-15 23:01:41,1136.9623264153552,6.970239345270047,163.1166836741251,0.0006567098983839907,-0.0017339639796599,2.8611131478200073e-05
2021-01-16 00:01:41,1160.0315718277452,7.0169294157891695,165.31897402551832,0.0006913499604944906,-0.0013622405956861,3.4640062110499964e-05
2021-01-16 01:01:41,1165.1314277141028,7.152974229166195,162.88768704957565,0.0007184341882851907,-0.0017754846407731,2.7084227790700067e-05
2021-01-16 02:01:41,1173.36515652147,7.364314645913296,159.3312090721992,0.0007723355073672906,-0.002492083032071,5.3901319082099905e-05
2021-01-16 03:01:41,1189.957290569935,7.417347000254998,160.42896341899953,0.0008009588066002906,-0.0022562898727286,2.8623299233000005e-05
2021-01-16 04:01:41,1181.82725288211,7.390652474861963,159.90837844180777,0.0008162383668758906,-0.0023664558912127,1.527956027559999e-05
2021-01-16 05:01:41,1162.9837860477817,7.2458505909585424,160.50341798366176,0.0008262796264676906,-0.0022407760121005,1.0041259591800009e-05
2021-01-16 06:01:41,1178.1686737580126,7.475121478135664,157.6119769028629,0.0008595577232433907,-0.0028883709599237,3.327809677570006e-05
2021-01-16 07:01:41,1179.1857014322832,7.43609448131163,158.57594391730888,0.0008736942726675907,-0.0026620714063742,1.4136549424200026e-05
2021-01-16 08:01:41,1163.1182190978036,7.284114831610399,159.6787318687365,0.0008831862004756906,-0.0024159998774604,9.491927808099915e-06
2021-01-16 09:01:41,1173.2829089276083,7.3887760601184,158.7925928978293,0.0008888317169806906,-0.002612656872022,5.645516504999989e-06
2021-01-16 10:01:41,1183.557781680509,7.542787123276856,156.91252614409316,0.0009042925473357906,-0.003059220099141,1.5460830355100018e-05
2021-01-16 11:01:41,1212.253357721423,7.712096591442484,157.18855999113998,0.0009272418642203907,-0.0029911225244707,2.294931688460002e-05
2021-01-16 12:01:41,1215.3052195151993,7.870515081064084,154.4124122751686,0.0009463727545002907,-0.0037167076056139,1.9130890279900055e-05
2021-01-16 13:01:41,1210.9780671090214,7.785679494980023,155.53916236724416,0.0009595487671051906,-0.0034112291914777,1.3176012604899923e-05
2021-01-16 14:01:41,1218.8735876593068,7.795916423450828,156.34769813499076,0.0009767449534627908,-0.0032013180202238,1.7196186357600063e-05
2021-01-16 15:01:41,1216.7157952574885,7.778432984671775,156.4217108581067,0.0009824521673941907,-0.0031824864660031,5.7072139313999164e-06
2021-01-16 16:01:41,1233.0184142892365,7.891567784558761,156.2450514208157,0.0010005390301953908,-0.0032275411596628,1.8086862801200117e-05
2021-01-16 17:01:41,1238.6837132931073,8.052654967945612,153.82302088240587,0.0010522410838442909,-0.0038825962685742,5.1702053648900034e-05
2021-01-16 18:01:41,1279.5909005424132,8.994340005027414,142.2662363027395,0.0012901940030280907,-0.0080501143594454,0.00023795291918379986
2021-01-16 19:01:41,1264.0512514561124,8.548194714344412,147.87347430621278,0.0013929325118176908,-0.0058023042381224,0.00010273850878960008
2021-01-16 20:01:41,1256.445919052999,8.426527736318691,149.10600882943325,0.0014400422170416907,-0.005366828732106,4.71097052239999e-05
2021-01-16 21:01:41,1234.8882965384057,8.297436087496003,148.8276961119769,0.0014726887251899907,-0.0054633850961007,3.264650814830002e-05
2021-01-16 22:01:41,1253.1497702100569,8.587478942369895,145.92755087027015,0.0014948573481571908,-0.0065319113197149,2.2168622967200105e-05
2021-01-16 23:01:41,1269.0214821738573,8.693149381533672,145.9794864298044,0.0015213031807025908,-0.0065117569570309,2.6445832545399965e-05
2021-01-17 00:01:41,1230.2272403044924,8.255475709661862,149.0195457621765,0.0015443908608355908,-0.0053967155715433,2.3087680133000027e-05
2021-01-17 01:01:41,1233.4649796354545,8.366541423592205,147.42830008075924,0.0015900857173856908,-0.0059646284315614,4.569485655009993e-05
2021-01-17 02:01:41,1224.0252257218062,8.350114705093,146.58783369469575,0.0016080075535017907,-0.0062784830773954,1.792183611609992e-05
2021-01-17 03:01:41,1232.9568800870322,8.775066654113925,140.50683928526033,0.0016571114017250909,-0.008850232766863,4.9103848223300186e-05
2021-01-17 04:01:41,1247.847342384073,8.709091105853187,143.28100684874252,0.0017436572878717909,-0.0076097845107188,8.654588614670001e-05
2021-01-17 05:01:41,1242.8449298213134,8.999754107371416,138.0976541129427,0.0018721203378338908,-0.0100237036721582,0.00012846304996209988
2021-01-17 06:01:41,1238.3012677836427,8.85619113270897,139.82323204500057,0.0018993100587869909,-0.0091739276041653,2.7189720953100117e-05
2021-01-17 07:01:41,1225.448160382142,8.64940978822291,141.67997474818682,0.0019212732718197907,-0.0083115097674356,2.1963213032799795e-05
2021-01-17 08:01:41,1212.0246517719518,8.412767566094644,144.06967056319078,0.001942513341586591,-0.0072780314561768,2.1240069766800254e-05
2021-01-17 09:01:41,1210.337902804125,8.454079402044298,143.1661385285133,0.001964236305749591,-0.0076588636340805,2.1722964162999934e-05
2021-01-17 10:01:41,1173.5252052148076,8.179702868106755,143.4679503812377,0.001991443912926791,-0.0075303245991279,2.7207607177200024e-05
2021-01-17 11:01:41,1196.3728475099497,8.32644708892122,143.68347444395428,0.002021006394767491,-0.0074393516937407,2.9562481840700056e-05
