,time,type,fracSize,low,high,note,tokenPriceA,tokenPriceB,cumFees
107,2021-04-17 01:49:28.550,base,1,59101.68353566654,65647.83344848809,new,16295.574716593455,0.26159821254824,0.0
108,2021-04-18 01:49:28.550,base,1,53371.58109702704,59874.537254272356,new,16513.65970775265,0.2929472119124932,0.0
109,2021-04-19 01:49:28.550,base,1,54315.90710926595,60765.858622481595,new,16377.535182516896,0.2861292012556083,0.0
110,2021-04-20 01:49:28.550,base,1,51025.37725273051,57297.61850422642,new,16683.619058782264,0.3091213451811047,0.0
111,2021-04-21 01:49:28.550,base,1,51633.909164470635,58802.10119031046,new,14676.33888352076,0.2653390124596004,0.0
112,2021-04-22 01:49:28.550,base,1,51104.74199766481,57224.866275056265,new,13787.626461403464,0.2533429477110546,0.0
113,2021-04-22 19:49:28.550,base,1,47185.83266719764,52602.377957462144,stop,13358.858866879646,0.2662916089988006,0.0
114,2021-04-23 19:49:28.550,base,1,46680.56383116194,52651.441723269454,new,13015.160235735077,0.2616557751872471,0.0
115,2021-04-24 19:49:28.550,base,1,47621.38686082517,53658.56355917089,new,13866.939391272776,0.2770189397430554,0.0
116,2021-04-25 19:49:28.550,base,1,48820.16611067397,54384.043369607825,new,13568.510720665176,0.2633197646954676,0.0
117,2021-04-26 19:49:28.550,base,1,50227.89465686694,57309.52383701943,new,15018.62936076393,0.2799037504554188,0.0
118,2021-04-27 19:49:28.550,base,1,52515.31416811191,59261.89629640087,new,15324.046981040325,0.2755277060300301,0.0
119,2021-04-28 19:49:28.550,base,1,51330.06056956162,58794.860359266066,new,14594.474079471072,0.2676250264153573,0.0
120,2021-04-29 19:49:28.550,base,1,50617.54522865596,56404.49863886202,new,14625.145084959466,0.2736696852398659,0.0
121,2021-04-30 13:49:28.550,base,1,53001.360542255694,60181.7171235635,stop,15056.705375092784,0.2638134009816287,0.0
122,2021-05-01 13:49:28.550,base,1,55022.199259525405,61161.06400088523,new,14590.31143982868,0.2525998807239185,0.0
123,2021-05-02 13:49:28.550,base,1,53279.198874268914,60390.111163103255,new,14675.33864186428,0.257723095325885,0.0
124,2021-05-03 13:49:28.550,base,1,54734.65915984393,61203.89126803116,new,15341.12305410194,0.2663679899536884,0.0
125,2021-05-04 13:49:28.550,base,1,51343.877632422555,57830.210454173175,new,15941.427241262536,0.2926763566841323,0.0
126,2021-05-05 13:49:28.550,base,1,53343.948843913575,60647.848990846556,new,17150.342079250284,0.299578036686036,0.0
127,2021-05-06 13:49:28.550,base,1,52761.835127670354,59515.00446424102,new,18223.860402151357,0.3249505960848516,0.0
128,2021-05-07 13:49:28.550,base,1,54107.10529452885,61173.0388194794,new,20026.437799974767,0.3473016672658622,0.0
129,2021-05-08 13:49:28.550,base,1,55470.16342399509,64026.20616219739,new,19494.961820834516,0.3292397253043379,0.0
130,2021-05-09 13:49:28.550,base,1,52901.95585229285,60756.25160309791,new,18161.60537262985,0.3173344362940535,0.0
131,2021-05-10 13:49:28.550,base,1,52773.168824772976,59938.044274971144,new,18184.81113617065,0.3226338202465919,0.0
