,time,type,fracSize,low,high,note,tokenPriceA,tokenPriceB,cumFees
711,2021-04-30 14:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2743.8327414752357,1.0017703204703416,0.1445205303664003
712,2021-04-30 15:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2763.984250716149,0.9995090144365684,0.1445672127332855
713,2021-04-30 16:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2764.3504337554496,1.001387803209845,0.1445956069842092
714,2021-04-30 17:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2767.6008871155527,1.0005336362445076,0.1446221355998265
715,2021-04-30 18:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2780.680215691348,1.0003754245361105,0.1446453509260603
716,2021-04-30 19:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2762.524509986306,0.999731095500704,0.1446762561758537
717,2021-04-30 20:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2754.6801285633005,0.999176603376038,0.1447050600152893
718,2021-04-30 21:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2745.963447928677,0.9986583693336096,0.1447371127740793
719,2021-04-30 22:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2770.3351835492595,0.998756750910082,0.1447631188002693
720,2021-04-30 23:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2770.813517563374,0.998798510822252,0.1448026663573886
721,2021-05-01 00:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2768.8451623921874,1.0001114518634735,0.1448317974628167
722,2021-05-01 01:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2823.471619239097,0.9995869844164544,0.1448923483711159
723,2021-05-01 02:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2842.872931982064,0.9995551035513164,0.1449207861275465
724,2021-05-01 03:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2841.607575182069,1.0004773770971456,0.1449427409615245
725,2021-05-01 04:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2847.248289882345,0.9998798495884684,0.1449818169605229
726,2021-05-01 05:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2858.737375607782,1.000050705241308,0.1450163562393876
727,2021-05-01 06:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2851.545069880154,1.0008985802605483,0.1450427987637677
728,2021-05-01 07:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2844.1113983154896,1.0000723282347344,0.1450634542443735
729,2021-05-01 08:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2835.987458059012,0.9996143682373032,0.1451383344200958
730,2021-05-01 09:58:15.211,base,1,2450.532823472531,3037.63755564969,hold,2837.460124712589,1.0004565808552548,0.145153546719718
731,2021-05-01 10:58:15.211,base,1,2580.7237214916977,3137.7679537905333,new,2855.9610459774244,0.999907563064256,0.1451790486807047
732,2021-05-01 11:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2869.1283107641752,1.000260501458166,0.1452117929643144
733,2021-05-01 12:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2866.3236907914697,1.0007214991613755,0.1452325377906071
734,2021-05-01 13:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2855.0402246573904,1.001147767526971,0.1452600097639387
735,2021-05-01 14:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2856.437310367631,0.998467182560931,0.1452924321447097
736,2021-05-01 15:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2894.6328881474874,1.001181564857901,0.145321740283343
737,2021-05-01 16:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2930.046861612159,1.001513338364776,0.1453782215073494
738,2021-05-01 17:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2935.7784949506367,1.0021128080079482,0.1454097170298293
739,2021-05-01 18:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2918.080472020713,0.9997877260772488,0.1454460611297567
740,2021-05-01 19:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2938.3984507454543,0.9992680346509816,0.1454926299574466
741,2021-05-01 20:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2926.6376381122195,0.9999790801846772,0.1455438398914003
742,2021-05-01 21:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2935.2858190962606,1.0006157637002893,0.1455718773443188
743,2021-05-01 22:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2942.8009304126185,0.999929981510366,0.1455955401269282
744,2021-05-01 23:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2933.028276107033,0.9994986200438054,0.1456280511760763
745,2021-05-02 00:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2941.1386553842285,0.9983092578226844,0.1456486163208454
746,2021-05-02 01:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2949.5671700804623,0.9998780258370298,0.1456729496564909
747,2021-05-02 02:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2901.189638325266,1.00100448676989,0.1457208354799944
748,2021-05-02 03:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2920.6659054340253,1.0012830400592476,0.1457595898727893
749,2021-05-02 04:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2912.460900739958,1.000307803581223,0.145799427302663
750,2021-05-02 05:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2911.7752479974743,1.000682041251838,0.1458343292503511
751,2021-05-02 06:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2892.638153375829,0.9992168335554796,0.1458738190836888
752,2021-05-02 07:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2873.7737400939345,0.9986415155412696,0.1459297770492571
753,2021-05-02 08:58:15.211,base,1,2580.7237214916977,3137.7679537905333,hold,2887.709276020553,1.0002767313294096,0.1459719896106101
